1001,21.91666667
1006,0
1023,0
1033,37.16666667
1039,2.5
1044,10.75
1045,15
1050,16.41666667
1053,0
1060,1
1066,32
1069,0
1081,31
1085,0
1093,0
1097,0
1100,12.75
1101,30.08333333
1109,64.734
1115,10.91666667
1138,33.76
1139,0
1140,1
1141,0
1142,0
1147,7.666666667
1186,28.75
1188,0
1193,11
1195,6
1197,0
1203,1
1208,52.16666667
1212,31.5
1215,26
1222,0
1223,35.91666667
1249,73.28333333
1256,9.833333333
1264,1
1267,44
1269,54.95
1272,22.322
1279,0
1288,4.5
1289,0
1297,0
1298,10
1305,5.333333333
1320,19.91666667
1325,20.25
1337,0
1341,21.75
1345,31.902
1347,0
1367,2.75
1379,0
1404,66.938
1406,33.5
1416,0
1417,0
1419,7.5
1421,26.08333333
1429,33.08333333
1437,7.75
1440,31.66666667
1445,31.85333333
1452,8.75
1484,1
1488,0
1491,2.75
1499,0
1500,0
1513,6
1527,0
1536,54.75
1537,31.16666667
1547,60.5
1559,6
1561,0
1571,0
1573,0
1577,16
1579,0
1589,19.91666667
1603,32
1604,19.55133333
1612,0
1623,0
1635,0
1646,55.614
1650,18.75
1652,1
1683,55.33333333
1685,0
1687,0
1693,12.16666667
1699,2.75
1703,49.25
1705,0
1709,0
1722,15
1736,57.16666667
1737,9
1740,5.5
1741,0
1742,0
1746,6
1757,20.75
1758,19.824
1768,12.75
1777,235.7246667
1784,15.5
1792,1
1803,1
1806,39.5
1809,0
1812,1.75
1813,0
1819,4
1830,36.458
1837,4.25
1843,3.333333333
1853,4.75
1859,5.25
1867,51.61666667
1870,30.58333333
1877,0
1878,2
1896,48.16666667
1898,25.5
1930,51.74
1931,11.66666667
1944,0
1953,0
1956,0
1962,0
1967,60.16666667
1977,54.5
1980,2
1981,99.26866667
1986,7
1992,48.542
1995,0
1997,13.5
2000,0
2007,1
2028,0
2039,30
2043,35.444
2047,26.5
2049,33.25
2050,31.25
2098,19
2103,4
2113,20.25
2116,76.98533333
2117,41.08333333
2132,0
2149,41.08333333
2169,0
2189,0
2193,6.25
2200,62.65
2205,0
2208,4.583333333
2214,0
2227,69.74933333
2250,1
2252,4
2255,19
2264,0
2267,14.5
2276,0
2297,11.75
2312,24
2346,34.58333333
2353,3
2375,7.833333333
2390,17.25
2403,8.5
2421,57
2427,2
2430,32.58333333
2439,7.5
2447,10
2455,0
2471,0
2484,3
2486,0
2498,1.75
2508,31.75
2509,0
2511,50.5
2515,37.08333333
2516,0
2524,0
2533,0
2561,0
2563,0
2566,42.75
2580,0
2609,0
2617,7.076
2632,0
2649,0
2666,0
2671,14.49066667
2672,0
2696,10.75866667
2698,0
2710,83.5
2713,107.5833333
2723,0
2731,0
2733,0
2741,0
2762,0
2763,0
2767,0
2849,1
2856,10.75
2872,0
2880,26.75
2918,5.333333333
2921,0
2929,35.75
2943,0
2948,0
2955,3.616666667
2968,3.616666667
2980,0
2983,1
2985,2.75
2988,8.5
2998,0
2999,0.75
3010,0
3032,4.5
3036,0
3041,58.16666667
3042,0
3045,0
3070,0
3087,39.91666667
3090,0
3091,0
3094,0
3103,6
3127,0
3132,0
3140,258.438
3148,0.75
3156,0
3159,0
3166,36.58333333
3186,34.33333333
3187,6.416666667
3188,1
3233,5.833333333
3252,36.25
3254,64.16666667
3265,21.25
3277,1
3295,41.83333333
3296,1
3303,0
3304,0
3314,17.68533333
3318,9.25
3326,10.91666667
3376,11.83333333
3378,0
3379,34.33333333
3383,0
3395,0
3412,0
3413,0
3418,0
3431,0.75
3456,4
3462,4.5
3463,32.76666667
3466,14.75
3489,0
3492,0
3500,0
3521,2.5
3522,57.436
3551,0
3580,0
3584,10.5
3587,0
3611,3
3614,24.83333333
3622,0
3629,33
3638,0
3645,0.75
3670,30.25
3714,31.93333333
3725,5.5
3736,15.25
3740,0
3760,3
3762,0
3793,13.75
3823,16.41666667
3837,21.226
3864,0
3868,31.41666667
3872,0
3890,15.58333333
3898,0
3920,1
3935,13.08333333
3950,0
3968,1
3982,0
3986,8.75
3988,0
9052,3.25
9058,0
9155,1
9176,0
9210,64.58333333
9223,0
9243,0
9261,2
9284,3.5
9296,25.66666667
9297,0
9312,0
9319,6
9342,17.03333333
9441,0
9446,2.75
9506,0
9518,10
9521,0
9536,7.366666667
9560,3.5
9567,0
9581,0
9585,0
9622,4.116666667
9644,4.116666667
9725,15.25
9735,2.75
9809,33.58333333
9827,0
9845,0
9872,0
9911,12.41666667
9926,0
9927,0
9932,0
9947,0
9952,0
9978,5
9987,0
,2
,1
