2000,5
2009,0
2014,0
2025,6
2027,0
2030,21
2033,0
2039,45.5
2043,74
2060,21
2066,5
2070,53
2072,9.5
2073,-7
2074,0
2077,85
2080,16
2087,0
2099,3.5
2103,0
2104,100.5
2110,0
2111,30
2114,122
2119,3
2123,88.5
2132,0
2137,0
2143,6
2149,18
2152,4
2154,0
2161,26
2162,3
2163,-1
2167,61
2170,0
2172,19
2179,0
2180,27
2196,7
2197,4
2208,3
2210,13
2213,10
2221,14
2224,24
2227,9
2229,38.5
2232,40.5
2235,6
2244,9
2249,45
2250,0
2259,57.5
2264,6
2266,25
2273,122.5
2281,0
2285,33.5
2287,13
2295,13
2297,3
2303,49.5
2312,0
2313,0
2314,39
2319,10
2322,4
2325,5.5
2329,-1
2333,14
2346,87.5
2353,12
2363,42
2364,-1
2366,8.5
2368,66.5
2372,0
2379,1.5
2380,0
2401,0
2404,-1
2408,10
2411,0
2412,3
2419,36
2430,3
2431,0
2433,0
2444,25
2446,0
2447,202.5
2449,0
2485,37
2498,50
2500,29
2503,5
2507,15.5
