,
1350,43.58
1452,0.0
2019,18.92
2039,33.17
2046,18.17
2049,2.75
2050,13.0
2066,2.75
2113,4.0
2116,60.22
2117,107.50
2123,29.67
2149,0.0
2161,12.75
2167,13.0
2168,16.50
2180,12.25
2200,51.63
2203,6.50
2210,36.58
2224,5.50
2227,93.88
2229,88.33
2245,0.0
2255,12.70
2259,15.0
2268,2.50
2346,52.75
2353,7.0
2355,23.75
2421,56.85
2453,14.42
2479,33.17
2511,63.25
2542,2.75
2566,0.0
2580,14.33
2606,10.0
2618,0.0
2696,0.0
2710,123.75
2713,0.0
2787,8.50
2849,0.0
2856,15.50
2890,15.33
2901,16.50
2909,18.0
3020,1.50
3031,13.67
3041,13.83
3046,2.0
3055,38.98
3070,10.75
3071,48.58
3087,11.50
3132,2.75
3140,39.83
3159,2.75
3190,0.0
3194,27.17
3207,34.33
3208,22.50
3246,5.50
3248,36.25
3252,69.92
3254,18.83
3295,34.75
3296,38.07
3301,24.0
3310,27.25
3314,41.0
3327,8.0
3342,45.57
3343,3.0
3380,0.50
3425,14.92
3449,15.42
3456,100.88
3463,28.92
3492,46.45
3512,24.67
3522,38.75
3527,7.50
3550,5.50
3584,4.0
3611,5.50
3629,18.75
3635,54.33
3647,8.25
3670,58.0
3674,47.45
3703,16.25
3714,14.0
3723,25.58
3725,4.0
3784,5.25
3787,113.88
3799,8.72
3824,5.50
3837,19.0
3842,46.92
3865,43.17
3868,24.58
3890,11.27
3896,39.75
3909,2.75
3942,14.0
3950,0.83
3952,25.83
3968,11.50
4018,29.75
4037,12.0
4042,111.92
4098,12.75
4107,23.08
4117,53.83
4132,39.0
4154,37.50
4167,33.50
4179,17.58
4189,3.75
4192,62.08
4204,29.75
4220,4.50
4241,3.50
4246,2.75
4254,84.77
4262,15.50
4283,52.0
4302,49.0
4316,9.37
4343,6.0
4349,
4349,0.50
4351,34.67
4353,12.0
4359,19.50
4359,7.50
4360,9.50
4364,0.50
4384,56.08
4390,
4411,32.33
4413,0.50
4418,36.75
4437,52.0
4480,5.0
4494,0.0
4532,
4552,0.50
4584,5.08
4611,112.13
4623,7.75
4646,11.0
4650,1.50
4662,1.0
4663,22.0
4669,3.50
4676,7.67
4684,10.0
4689,0.50
4704,27.33
4704,4.0
4719,37.65
4724,22.85
4729,13.07
4732,9.50
4737,6.17
4747,1.50
4748,5.08
4750,13.17
4753,1.0
4781,0.50
4790,2.50
4803,2.0
4806,79.95
4807,4.0
4831,0.50
4833,50.58
4850,19.25
4854,12.68
4879,
4890,5.0
4899,4.0
4917,73.42
4919,46.0
4920,58.85
4935,0.0
4952,48.83
4963,#REF!
4970,101.93
5007,9.0
5011,0.50
5015,0.50
5055,6.0
5082,9.60
5096,0.50
5148,5.0
5169,1.0
5198,0.50
5207,1.50
5223,1.67
5224,2.50
5248,1.50
5250,3.50
5278,6.50
5291,6.58
5310,0.50
5311,1.0
5320,1.50
5369,2.0
5373,3.50
5379,6.0
5413,3.50
5415,0.0
5463,20.63
5513,19.17
5521,2.0
5522,0.50
5524,5.50
5548,11.50
5555,12.50
5561,0.50
5564,15.0
5571,6.50
5581,7.50
5600,0.50
5611,0.50
5652,25.0
5684,0.50
5685,66.45
5722,1.0
5739,2.50
5747,6.0
5765,1.50
5765,1.58
5804,0.50
5824,0.50
5866,1.0
5867,0.50
5878,13.0
5909,4.13
5933,6.50
5939,0.50
5961,2.50
5997,2.0
5998,6.50
5999,11.67
,1.0
,1.0
